date,ccaa,pcr,pcr_ia_14
2020-07-01,Baleares,2216,4.61
2020-07-01,Canarias,2432,2.23
2020-07-01,Cantabria,2363,4.3
2020-07-01,C. La Mancha,18160,9.99
2020-07-01,C. León,19730,10
2020-07-01,Cataluña,61639,15.92
2020-07-01,Ceuta,163,0
2020-07-01,C. Valenciana,11588,2.88
2020-07-01,Extremadura,3033,3.93
2020-07-01,Galicia,9222,2.26
2020-07-01,Madrid,72033,13.31
2020-07-01,Melilla,126,2.31
2020-07-01,Murcia,1690,3.82
2020-07-01,Navarra,5468,16.81
2020-07-01,País Vasco,13792,5.39
2020-07-01,La Rioja,4077,2.21
2020-07-02,Andalucía,13123,3.62
2020-07-02,Aragón,6380,37.14
2020-07-02,Asturias,2435,0
2020-07-02,Baleares,2220,4.7
2020-07-02,Canarias,2431,1.53
2020-07-02,Cantabria,2364,3.96
2020-07-02,C. La Mancha,18187,10.23
2020-07-02,C. León,19750,9.75
2020-07-02,Cataluña,61888,17.93
2020-07-02,Ceuta,163,0
2020-07-02,C. Valenciana,11616,3.08
2020-07-02,Extremadura,3040,3.93
2020-07-02,Galicia,9239,2.82
2020-07-02,Madrid,72096,12.35
2020-07-02,Melilla,126,2.31
2020-07-02,Murcia,1693,3.82
2020-07-02,Navarra,5476,17.27
2020-07-02,País Vasco,13798,5.16
2020-07-02,La Rioja,4078,2.53
2020-07-03,Andalucía,13205,3.57
2020-07-03,Aragón,6412,37.52
2020-07-03,Asturias,2435,0
2020-07-03,Baleares,2228,4.96
2020-07-03,Canarias,2436,1.58
2020-07-03,Cantabria,2364,3.79
2020-07-03,C. La Mancha,18209,10.67
2020-07-03,C. León,19753,9.38
2020-07-03,Cataluña,62057,18.62
2020-07-03,Ceuta,163,0
2020-07-03,C. Valenciana,11630,2.96
2020-07-03,Extremadura,3047,4.5
2020-07-03,Galicia,9251,3.19
2020-07-03,Madrid,72168,11.65
2020-07-03,Melilla,126,2.31
2020-07-03,Murcia,1697,3.75
2020-07-03,Navarra,5477,16.36
2020-07-03,País Vasco,13809,5.07
2020-07-03,La Rioja,4078,1.89
2020-07-04,Andalucía,NA,NA
2020-07-04,Aragón,NA,NA
2020-07-04,Asturias,NA,NA
2020-07-04,Baleares,NA,NA
2020-07-04,Canarias,NA,NA
2020-07-04,Cantabria,NA,NA
2020-07-04,C. La Mancha,NA,NA
2020-07-04,C. León,NA,NA
2020-07-04,Cataluña,NA,NA
2020-07-04,Ceuta,NA,NA
2020-07-04,C. Valenciana,NA,NA
2020-07-04,Extremadura,NA,NA
2020-07-04,Galicia,NA,NA
2020-07-04,Madrid,NA,NA
2020-07-04,Melilla,NA,NA
2020-07-04,Murcia,NA,NA
2020-07-04,Navarra,NA,NA
2020-07-04,País Vasco,NA,NA
2020-07-04,La Rioja,NA,NA
2020-07-05,Andalucía,NA,NA
2020-07-05,Aragón,NA,NA
2020-07-05,Asturias,NA,NA
2020-07-05,Baleares,NA,NA
2020-07-05,Canarias,NA,NA
2020-07-05,Cantabria,NA,NA
2020-07-05,C. La Mancha,NA,NA
2020-07-05,C. León,NA,NA
2020-07-05,Cataluña,NA,NA
2020-07-05,Ceuta,NA,NA
2020-07-05,C. Valenciana,NA,NA
2020-07-05,Extremadura,NA,NA
2020-07-05,Galicia,NA,NA
2020-07-05,Madrid,NA,NA
2020-07-05,Melilla,NA,NA
2020-07-05,Murcia,NA,NA
2020-07-05,Navarra,NA,NA
2020-07-05,País Vasco,NA,NA
2020-07-05,La Rioja,NA,NA
2020-07-06,Andalucía,13259,3.91
2020-07-06,Aragón,6495,37.22
2020-07-06,Asturias,2435,0
2020-07-06,Baleares,2238,4.44
2020-07-06,Canarias,2441,1.16
2020-07-06,Cantabria,2368,3.27
2020-07-06,C. La Mancha,18273,10.63
2020-07-06,C. León,19770,8.42
2020-07-06,Cataluña,62797,25.64
2020-07-06,Ceuta,163,0
2020-07-06,C. Valenciana,11666,3.18
2020-07-06,Extremadura,3064,5.06
2020-07-06,Galicia,9330,5.85
2020-07-06,Madrid,72269,10.58
2020-07-06,Melilla,126,0
2020-07-06,Murcia,1706,3.55
2020-07-06,Navarra,5483,12.38
2020-07-06,País Vasco,13828,4.62
2020-07-06,La Rioja,4078,1.58
2020-07-07,Andalucía,13275,4.08
2020-07-07,Aragón,6519,35.47
2020-07-07,Asturias,2435,0
2020-07-07,Baleares,2239,4.52
2020-07-07,Canarias,2443,1.25
2020-07-07,Cantabria,2368,3.27
2020-07-07,C. La Mancha,18291,11.46
2020-07-07,C. León,19773,7.71
2020-07-07,Cataluña,62943,26.4
2020-07-07,Ceuta,163,0
2020-07-07,C. Valenciana,11685,3.36
2020-07-07,Extremadura,3066,5.15
2020-07-07,Galicia,9336,6.08
2020-07-07,Madrid,72336,10.69
2020-07-07,Melilla,126,0
2020-07-07,Murcia,1709,3.68
2020-07-07,Navarra,5486,10.85
2020-07-07,País Vasco,13859,5.57
2020-07-07,La Rioja,4078,1.58
2020-07-08,Andalucía,13303,4.08
2020-07-08,Aragón,6578,35.93
2020-07-08,Asturias,2436,0.1
2020-07-08,Baleares,2240,4.35
2020-07-08,Canarias,2444,1.02
2020-07-08,Cantabria,2369,3.1
2020-07-08,C. La Mancha,18307,12
2020-07-08,C. León,19778,6.54
2020-07-08,Cataluña,63042,25.68
2020-07-08,Ceuta,163,0
2020-07-08,C. Valenciana,11701,3.4
2020-07-08,Extremadura,3076,5.53
2020-07-08,Galicia,9371,7.26
2020-07-08,Madrid,72409,10.14
2020-07-08,Melilla,126,0
2020-07-08,Murcia,1717,4.15
2020-07-08,Navarra,5490,9.78
2020-07-08,País Vasco,13884,6.34
2020-07-08,La Rioja,4079,1.89
2020-07-09,Andalucía,13338,3.41
2020-07-09,Aragón,6637,36.31
2020-07-09,Asturias,2436,0.1
2020-07-09,Baleares,2246,4.87
2020-07-09,Canarias,2451,1.25
2020-07-09,Cantabria,2369,3.1
2020-07-09,C. La Mancha,18330,12
2020-07-09,C. León,19782,6.17
2020-07-09,Cataluña,63307,28.55
2020-07-09,Ceuta,163,0
2020-07-09,C. Valenciana,11718,3.62
2020-07-09,Extremadura,3082,5.9
2020-07-09,Galicia,9403,8.04
2020-07-09,Madrid,72469,10.04
2020-07-09,Melilla,126,0
2020-07-09,Murcia,1721,4.22
2020-07-09,Navarra,5496,9.32
2020-07-09,País Vasco,13903,6.48
2020-07-09,La Rioja,4079,1.26
2020-07-10,Andalucía,13386,3.79
2020-07-10,Aragón,6632,35.78
2020-07-10,Asturias,2437,0.2
2020-07-10,Baleares,2249,4.96
2020-07-10,Canarias,2450,1.11
2020-07-10,Cantabria,2369,2.58
2020-07-10,C. La Mancha,18343,11.86
2020-07-10,C. León,19787,5.67
2020-07-10,Cataluña,63888,34.64
2020-07-10,Ceuta,163,0
2020-07-10,C. Valenciana,11740,3.94
2020-07-10,Extremadura,3106,7.59
2020-07-10,Galicia,9431,8.85
2020-07-10,Madrid,72532,9.48
2020-07-10,Melilla,126,0
2020-07-10,Murcia,1726,4.28
2020-07-10,Navarra,5523,12.38
2020-07-10,País Vasco,13939,7.79
2020-07-10,La Rioja,4081,1.58
2020-07-11,Andalucía,NA,NA
2020-07-11,Aragón,NA,NA
2020-07-11,Asturias,NA,NA
2020-07-11,Baleares,NA,NA
2020-07-11,Canarias,NA,NA
2020-07-11,Cantabria,NA,NA
2020-07-11,C. La Mancha,NA,NA
2020-07-11,C. León,NA,NA
2020-07-11,Cataluña,NA,NA
2020-07-11,Ceuta,NA,NA
2020-07-11,C. Valenciana,NA,NA
2020-07-11,Extremadura,NA,NA
2020-07-11,Galicia,NA,NA
2020-07-11,Madrid,NA,NA
2020-07-11,Melilla,NA,NA
2020-07-11,Murcia,NA,NA
2020-07-11,Navarra,NA,NA
2020-07-11,País Vasco,NA,NA
2020-07-11,La Rioja,NA,NA
2020-07-12,Andalucía,NA,NA
2020-07-12,Aragón,NA,NA
2020-07-12,Asturias,NA,NA
2020-07-12,Baleares,NA,NA
2020-07-12,Canarias,NA,NA
2020-07-12,Cantabria,NA,NA
2020-07-12,C. La Mancha,NA,NA
2020-07-12,C. León,NA,NA
2020-07-12,Cataluña,NA,NA
2020-07-12,Ceuta,NA,NA
2020-07-12,C. Valenciana,NA,NA
2020-07-12,Extremadura,NA,NA
2020-07-12,Galicia,NA,NA
2020-07-12,Madrid,NA,NA
2020-07-12,Melilla,NA,NA
2020-07-12,Murcia,NA,NA
2020-07-12,Navarra,NA,NA
2020-07-12,País Vasco,NA,NA
2020-07-12,La Rioja,NA,NA
2020-07-13,Andalucía,13510,4.4
2020-07-13,Aragón,6861,46.31
2020-07-13,Asturias,2437,0.2
2020-07-13,Baleares,2270,5.57
2020-07-13,Canarias,2457,1.39
2020-07-13,Cantabria,2374,2.07
2020-07-13,C. La Mancha,18392,10.28
2020-07-13,C. León,19790,4.67
2020-07-13,Cataluña,65086,45.46
2020-07-13,Ceuta,163,0
2020-07-13,C. Valenciana,11794,4.08
2020-07-13,Extremadura,3191,15.55
2020-07-13,Galicia,9454,8.96
2020-07-13,Madrid,72649,9.41
2020-07-13,Melilla,126,0
2020-07-13,Murcia,1753,4.89
2020-07-13,Navarra,5589,19.26
2020-07-13,País Vasco,13955,7.79
2020-07-13,La Rioja,4102,8.21
2020-07-14,Andalucía,13540,4.58
2020-07-14,Aragón,6945,51.92
2020-07-14,Asturias,2442,0.68
2020-07-14,Baleares,2271,4.78
2020-07-14,Canarias,2461,1.58
2020-07-14,Cantabria,2375,2.24
2020-07-14,C. La Mancha,18393,9.94
2020-07-14,C. León,19826,5.92
2020-07-14,Cataluña,65429,48.44
2020-07-14,Ceuta,163,0
2020-07-14,C. Valenciana,11831,4.6
2020-07-14,Extremadura,3202,16.3
2020-07-14,Galicia,9461,9
2020-07-14,Madrid,72695,9.29
2020-07-14,Melilla,126,0
2020-07-14,Murcia,1760,5.09
2020-07-14,Navarra,5606,21.86
2020-07-14,País Vasco,13989,9.1
2020-07-14,La Rioja,4104,8.84
2020-07-15,Andalucía,13573,4.66
2020-07-15,Aragón,7111,62.91
2020-07-15,Asturias,2442,0.68
2020-07-15,Baleares,2271,4.26
2020-07-15,Canarias,2467,1.63
2020-07-15,Cantabria,2378,2.58
2020-07-15,C. La Mancha,18399,10.33
2020-07-15,C. León,19836,5.67
2020-07-15,Cataluña,65852,51.49
2020-07-15,Ceuta,164,1.18
2020-07-15,C. Valenciana,11854,4.72
2020-07-15,Extremadura,3208,16.3
2020-07-15,Galicia,9471,8.78
2020-07-15,Madrid,72797,9.03
2020-07-15,Melilla,128,2.31
2020-07-15,Murcia,1766,5.02
2020-07-15,Navarra,5627,24.3
2020-07-15,País Vasco,14043,10.83
2020-07-15,La Rioja,4107,9.47
2020-07-16,Andalucía,13663,5.51
2020-07-16,Aragón,7384,81.56
2020-07-16,Asturias,2442,0.68
2020-07-16,Baleares,2277,4.18
2020-07-16,Canarias,2481,2.09
2020-07-16,Cantabria,2380,2.75
2020-07-16,C. La Mancha,18413,11.41
2020-07-16,C. León,19855,6.04
2020-07-16,Cataluña,66570,57.86
2020-07-16,Ceuta,164,1.18
2020-07-16,C. Valenciana,11892,5.12
2020-07-16,Extremadura,3218,16.67
2020-07-16,Galicia,9479,8.82
2020-07-16,Madrid,72882,8.94
2020-07-16,Melilla,128,2.31
2020-07-16,Murcia,1771,5.15
2020-07-16,Navarra,5649,26.44
2020-07-16,País Vasco,14099,13.04
2020-07-16,La Rioja,4108,9.47
2020-07-17,Andalucía,13731,6.18
2020-07-17,Aragón,7639,98.31
2020-07-17,Asturias,2442,0.68
2020-07-17,Baleares,2290,5.05
2020-07-17,Canarias,2483,2.14
2020-07-17,Cantabria,2381,2.93
2020-07-17,C. La Mancha,18431,11.86
2020-07-17,C. León,19870,6.29
2020-07-17,Cataluña,67217,63.01
2020-07-17,Ceuta,164,1.18
2020-07-17,C. Valenciana,11933,5.46
2020-07-17,Extremadura,3243,18.36
2020-07-17,Galicia,9494,8.45
2020-07-17,Madrid,73026,9.81
2020-07-17,Melilla,129,3.47
2020-07-17,Murcia,1786,5.76
2020-07-17,Navarra,5708,35.31
2020-07-17,País Vasco,14177,16.12
2020-07-17,La Rioja,4111,10.42
2020-07-18,Andalucía,NA,NA
2020-07-18,Aragón,NA,NA
2020-07-18,Asturias,NA,NA
2020-07-18,Baleares,NA,NA
2020-07-18,Canarias,NA,NA
2020-07-18,Cantabria,NA,NA
2020-07-18,C. La Mancha,NA,NA
2020-07-18,C. León,NA,NA
2020-07-18,Cataluña,NA,NA
2020-07-18,Ceuta,NA,NA
2020-07-18,C. Valenciana,NA,NA
2020-07-18,Extremadura,NA,NA
2020-07-18,Galicia,NA,NA
2020-07-18,Madrid,NA,NA
2020-07-18,Melilla,NA,NA
2020-07-18,Murcia,NA,NA
2020-07-18,Navarra,NA,NA
2020-07-18,País Vasco,NA,NA
2020-07-18,La Rioja,NA,NA
2020-07-19,Andalucía,NA,NA
2020-07-19,Aragón,NA,NA
2020-07-19,Asturias,NA,NA
2020-07-19,Baleares,NA,NA
2020-07-19,Canarias,NA,NA
2020-07-19,Cantabria,NA,NA
2020-07-19,C. La Mancha,NA,NA
2020-07-19,C. León,NA,NA
2020-07-19,Cataluña,NA,NA
2020-07-19,Ceuta,NA,NA
2020-07-19,C. Valenciana,NA,NA
2020-07-19,Extremadura,NA,NA
2020-07-19,Galicia,NA,NA
2020-07-19,Madrid,NA,NA
2020-07-19,Melilla,NA,NA
2020-07-19,Murcia,NA,NA
2020-07-19,Navarra,NA,NA
2020-07-19,País Vasco,NA,NA
2020-07-19,La Rioja,NA,NA
2020-07-20,Andalucía,13964,8.33
2020-07-20,Aragón,8530,160.09
2020-07-20,Asturias,2445,0.98
2020-07-20,Baleares,2316,6.61
2020-07-20,Canarias,2551,5.11
2020-07-20,Cantabria,2403,6.02
2020-07-20,C. La Mancha,18480,11.51
2020-07-20,C. León,19906,6.92
2020-07-20,Cataluña,69393,84.48
2020-07-20,Ceuta,164,1.18
2020-07-20,C. Valenciana,12103,8.17
2020-07-20,Extremadura,3266,18.92
2020-07-20,Galicia,9510,6.41
2020-07-20,Madrid,73296,12.14
2020-07-20,Melilla,129,3.47
2020-07-20,Murcia,1840,8.9
2020-07-20,Navarra,5879,60.22
2020-07-20,País Vasco,14539,35.47
2020-07-20,La Rioja,4122,13.89
2020-07-21,Andalucía,14041,9.13
2020-07-21,Aragón,8720,172.52
2020-07-21,Asturias,2447,1.17
2020-07-21,Baleares,2321,6.96
2020-07-21,Canarias,2553,5.11
2020-07-21,Cantabria,2405,6.37
2020-07-21,C. La Mancha,18484,11.17
2020-07-21,C. León,19946,8.42
2020-07-21,Cataluña,69906,89.03
2020-07-21,Ceuta,164,1.18
2020-07-21,C. Valenciana,12182,9.47
2020-07-21,Extremadura,3278,19.95
2020-07-21,Galicia,9520,6.67
2020-07-21,Madrid,73445,13.81
2020-07-21,Melilla,129,3.47
2020-07-21,Murcia,1852,9.51
2020-07-21,Navarra,5956,71.84
2020-07-21,País Vasco,14717,37.96
2020-07-21,La Rioja,4128,15.78
2020-07-22,Andalucía,14158,10.1
2020-07-22,Aragón,9045,192.6
2020-07-22,Asturias,2448,1.17
2020-07-22,Baleares,2326,7.13
2020-07-22,Canarias,2564,5.62
2020-07-22,Cantabria,2406,6.54
2020-07-22,C. La Mancha,18501,12.4
2020-07-22,C. León,19963,8.63
2020-07-22,Cataluña,70317,89.51
2020-07-22,Ceuta,164,1.18
2020-07-22,C. Valenciana,12239,10.17
2020-07-22,Extremadura,3295,20.6
2020-07-22,Galicia,9520,4.67
2020-07-22,Madrid,73552,14.42
2020-07-22,Melilla,129,3.47
2020-07-22,Murcia,1880,10.98
2020-07-22,Navarra,6089,91.41
2020-07-22,País Vasco,14802,40.36
2020-07-22,La Rioja,4153,23.36
2020-07-23,Andalucía,14214,10.15
2020-07-23,Aragón,9467,220.12
2020-07-23,Asturias,2452,1.56
2020-07-23,Baleares,2331,7.13
2020-07-23,Canarias,2570,5.62
2020-07-23,Cantabria,2410,7.06
2020-07-23,C. La Mancha,18527,12.59
2020-07-23,C. León,19987,9.17
2020-07-23,Cataluña,71814,103.62
2020-07-23,Ceuta,164,1.18
2020-07-23,C. Valenciana,12325,11.49
2020-07-23,Extremadura,3298,20.32
2020-07-23,Galicia,9554,5.22
2020-07-23,Madrid,73767,16.69
2020-07-23,Melilla,129,3.47
2020-07-23,Murcia,1881,10.44
2020-07-23,Navarra,6153,100.58
2020-07-23,País Vasco,14958,45.97
2020-07-23,La Rioja,4165,26.83
2020-07-24,Andalucía,14328,11.01
2020-07-24,Aragón,9772,237.86
2020-07-24,Asturias,2454,1.66
2020-07-24,Baleares,2343,8
2020-07-24,Canarias,2578,5.8
2020-07-24,Cantabria,2419,8.6
2020-07-24,C. La Mancha,18539,12.64
2020-07-24,C. León,20017,10.04
2020-07-24,Cataluña,72919,111.57
2020-07-24,Ceuta,164,1.18
2020-07-24,C. Valenciana,12442,13.29
2020-07-24,Extremadura,3302,18.26
2020-07-24,Galicia,9584,5.45
2020-07-24,Madrid,73944,18.58
2020-07-24,Melilla,129,3.47
2020-07-24,Murcia,1988,17.27
2020-07-24,Navarra,6244,110.51
2020-07-24,País Vasco,15086,50.5
2020-07-24,La Rioja,4169,27.78
2020-07-25,Andalucía,NA,NA
2020-07-25,Aragón,NA,NA
2020-07-25,Asturias,NA,NA
2020-07-25,Baleares,NA,NA
2020-07-25,Canarias,NA,NA
2020-07-25,Cantabria,NA,NA
2020-07-25,C. La Mancha,NA,NA
2020-07-25,C. León,NA,NA
2020-07-25,Cataluña,NA,NA
2020-07-25,Ceuta,NA,NA
2020-07-25,C. Valenciana,NA,NA
2020-07-25,Extremadura,NA,NA
2020-07-25,Galicia,NA,NA
2020-07-25,Madrid,NA,NA
2020-07-25,Melilla,NA,NA
2020-07-25,Murcia,NA,NA
2020-07-25,Navarra,NA,NA
2020-07-25,País Vasco,NA,NA
2020-07-25,La Rioja,NA,NA
2020-07-26,Andalucía,NA,NA
2020-07-26,Aragón,NA,NA
2020-07-26,Asturias,NA,NA
2020-07-26,Baleares,NA,NA
2020-07-26,Canarias,NA,NA
2020-07-26,Cantabria,NA,NA
2020-07-26,C. La Mancha,NA,NA
2020-07-26,C. León,NA,NA
2020-07-26,Cataluña,NA,NA
2020-07-26,Ceuta,NA,NA
2020-07-26,C. Valenciana,NA,NA
2020-07-26,Extremadura,NA,NA
2020-07-26,Galicia,NA,NA
2020-07-26,Madrid,NA,NA
2020-07-26,Melilla,NA,NA
2020-07-26,Murcia,NA,NA
2020-07-26,Navarra,NA,NA
2020-07-26,País Vasco,NA,NA
2020-07-26,La Rioja,NA,NA
2020-07-27,Andalucía,14607,13.01
2020-07-27,Aragón,11010,314.11
2020-07-27,Asturias,2465,2.74
2020-07-27,Baleares,2376,9.22
2020-07-27,Canarias,2608,7.06
2020-07-27,Cantabria,2436,10.5
2020-07-27,C. La Mancha,18611,13.68
2020-07-27,C. León,20055,10.09
2020-07-27,Cataluña,75613,132.04
2020-07-27,Ceuta,164,1.18
2020-07-27,C. Valenciana,12773,18.65
2020-07-27,Extremadura,3316,11.61
2020-07-27,Galicia,9635,6.63
2020-07-27,Madrid,74700,28.21
2020-07-27,Melilla,129,3.47
2020-07-27,Murcia,2091,22.16
2020-07-27,Navarra,6484,136.19
2020-07-27,País Vasco,15524,66.13
2020-07-27,La Rioja,4185,26.2
2020-07-28,Andalucía,14695,13.69
2020-07-28,Aragón,11377,334.88
2020-07-28,Asturias,2468,2.54
2020-07-28,Baleares,2401,11.31
2020-07-28,Canarias,2610,6.92
2020-07-28,Cantabria,2447,12.39
2020-07-28,C. La Mancha,18635,14.27
2020-07-28,C. León,20112,11.71
2020-07-28,Cataluña,76332,134.99
2020-07-28,Ceuta,164,1.18
2020-07-28,C. Valenciana,12887,20.62
2020-07-28,Extremadura,3322,11.24
2020-07-28,Galicia,9647,6.78
2020-07-28,Madrid,74886,30.09
2020-07-28,Melilla,129,3.47
2020-07-28,Murcia,2150,25.84
2020-07-28,Navarra,6526,140.32
2020-07-28,País Vasco,15634,69.57
2020-07-28,La Rioja,4188,26.52
2020-07-29,Andalucía,14804,13.98
2020-07-29,Aragón,11810,354.66
2020-07-29,Asturias,2480,3.72
2020-07-29,Baleares,2425,12.96
2020-07-29,Canarias,2617,6.97
2020-07-29,Cantabria,2448,12.05
2020-07-29,C. La Mancha,18651,13.72
2020-07-29,C. León,20142,12.29
2020-07-29,Cataluña,77142,137.64
2020-07-29,Ceuta,165,1.18
2020-07-29,C. Valenciana,12999,22.38
2020-07-29,Extremadura,3345,12.83
2020-07-29,Galicia,9661,6.85
2020-07-29,Madrid,75110,31.97
2020-07-29,Melilla,129,1.16
2020-07-29,Murcia,2199,28.85
2020-07-29,Navarra,6569,144.3
2020-07-29,País Vasco,15754,72.56
2020-07-29,La Rioja,4191,26.2
2020-07-30,Andalucía,14924,14.87
2020-07-30,Aragón,12167,361.94
2020-07-30,Asturias,2495,5.18
2020-07-30,Baleares,2464,15.14
2020-07-30,Canarias,2623,6.64
2020-07-30,Cantabria,2455,12.91
2020-07-30,C. La Mancha,18694,14.91
2020-07-30,C. León,20209,14.34
2020-07-30,Cataluña,78257,142
2020-07-30,Ceuta,166,2.36
2020-07-30,C. Valenciana,13233,26.12
2020-07-30,Extremadura,3351,12.55
2020-07-30,Galicia,9683,7.33
2020-07-30,Madrid,75552,37.4
2020-07-30,Melilla,129,1.16
2020-07-30,Murcia,2265,32.93
2020-07-30,Navarra,6630,146.28
2020-07-30,País Vasco,15938,78.5
2020-07-30,La Rioja,4195,27.15
2020-07-31,Andalucía,15107,16.31
2020-07-31,Aragón,12685,380.89
2020-07-31,Asturias,2516,7.24
2020-07-31,Baleares,2545,21.05
2020-07-31,Canarias,2631,6.87
2020-07-31,Cantabria,2469,15.14
2020-07-31,C. La Mancha,18743,16.38
2020-07-31,C. León,20310,17.75
2020-07-31,Cataluña,79324,145.75
2020-07-31,Ceuta,166,2.36
2020-07-31,C. Valenciana,13318,26.84
2020-07-31,Extremadura,3373,12.18
2020-07-31,Galicia,9717,8.15
2020-07-31,Madrid,76145,44.86
2020-07-31,Melilla,132,3.47
2020-07-31,Murcia,2326,35.81
2020-07-31,Navarra,6666,143.53
2020-07-31,País Vasco,16149,84.93
2020-07-31,La Rioja,4200,28.09
2020-08-01,Andalucía,NA,NA
2020-08-01,Aragón,NA,NA
2020-08-01,Asturias,NA,NA
2020-08-01,Baleares,NA,NA
2020-08-01,Canarias,NA,NA
2020-08-01,Cantabria,NA,NA
2020-08-01,C. La Mancha,NA,NA
2020-08-01,C. León,NA,NA
2020-08-01,Cataluña,NA,NA
2020-08-01,Ceuta,NA,NA
2020-08-01,C. Valenciana,NA,NA
2020-08-01,Extremadura,NA,NA
2020-08-01,Galicia,NA,NA
2020-08-01,Madrid,NA,NA
2020-08-01,Melilla,NA,NA
2020-08-01,Murcia,NA,NA
2020-08-01,Navarra,NA,NA
2020-08-01,País Vasco,NA,NA
2020-08-01,La Rioja,NA,NA
2020-08-02,Andalucía,NA,NA
2020-08-02,Aragón,NA,NA
2020-08-02,Asturias,NA,NA
2020-08-02,Baleares,NA,NA
2020-08-02,Canarias,NA,NA
2020-08-02,Cantabria,NA,NA
2020-08-02,C. La Mancha,NA,NA
2020-08-02,C. León,NA,NA
2020-08-02,Cataluña,NA,NA
2020-08-02,Ceuta,NA,NA
2020-08-02,C. Valenciana,NA,NA
2020-08-02,Extremadura,NA,NA
2020-08-02,Galicia,NA,NA
2020-08-02,Madrid,NA,NA
2020-08-02,Melilla,NA,NA
2020-08-02,Murcia,NA,NA
2020-08-02,Navarra,NA,NA
2020-08-02,País Vasco,NA,NA
2020-08-02,La Rioja,NA,NA
2020-08-03,Andalucía,15638,19.03
2020-08-03,Aragón,17449,566.9
2020-08-03,Asturias,2552,10.46
2020-08-03,Baleares,2612,25.49
2020-08-03,Canarias,2687,6.32
2020-08-03,Cantabria,2532,22.2
2020-08-03,C. La Mancha,18843,18.99
2020-08-03,C. León,20484,23.09
2020-08-03,Cataluña,80568,136.41
2020-08-03,Ceuta,166,2.36
2020-08-03,C. Valenciana,13840,32.52
2020-08-03,Extremadura,3447,17.33
2020-08-03,Galicia,9808,10.82
2020-08-03,Madrid,76145,40.88
2020-08-03,Melilla,139,11.56
2020-08-03,Murcia,2460,40.83
2020-08-03,Navarra,6807,142.46
2020-08-03,País Vasco,16669,89.46
2020-08-03,La Rioja,4208,27.15
2020-08-04,Andalucía,15839,20.22
2020-08-04,Aragón,17837,566.14
2020-08-04,Asturias,2558,10.85
2020-08-04,Baleares,2739,36.02
2020-08-04,Canarias,2695,6.55
2020-08-04,Cantabria,2567,27.88
2020-08-04,C. La Mancha,18957,22.78
2020-08-04,C. León,20643,28.26
2020-08-04,Cataluña,83079,158.15
2020-08-04,Ceuta,166,2.36
2020-08-04,C. Valenciana,13974,34.05
2020-08-04,Extremadura,3454,17.05
2020-08-04,Galicia,9845,11.93
2020-08-04,Madrid,77918,66.2
2020-08-04,Melilla,140,12.72
2020-08-04,Murcia,2504,42.97
2020-08-04,Navarra,6936,149.65
2020-08-04,País Vasco,16750,88.96
2020-08-04,La Rioja,4213,26.83
2020-08-05,Andalucía,15992,21.36
2020-08-05,Aragón,18494,567.35
2020-08-05,Asturias,2572,12.12
2020-08-05,Baleares,2823,42.8
2020-08-05,Canarias,2711,6.78
2020-08-05,Cantabria,2604,34.07
2020-08-05,C. La Mancha,18957,21.69
2020-08-05,C. León,20739,31.46
2020-08-05,Cataluña,83850,152.7
2020-08-05,Ceuta,166,2.36
2020-08-05,C. Valenciana,14262,37.75
2020-08-05,Extremadura,3475,17.42
2020-08-05,Galicia,9873,12.3
2020-08-05,Madrid,78531,72.65
2020-08-05,Melilla,144,17.34
2020-08-05,Murcia,2603,47.79
2020-08-05,Navarra,7006,140.93
2020-08-05,País Vasco,16750,83.57
2020-08-05,La Rioja,4215,19.26
2020-08-06,Andalucía,16308,24.14
2020-08-06,Aragón,18870,532.79
2020-08-06,Asturias,2606,15.06
2020-08-06,Baleares,2934,52.11
2020-08-06,Canarias,2743,8.03
2020-08-06,Cantabria,2623,36.66
2020-08-06,C. La Mancha,19028,26.22
2020-08-06,C. León,20922,38.38
2020-08-06,Cataluña,84952,152.27
2020-08-06,Ceuta,166,2.36
2020-08-06,C. Valenciana,14439,39.11
2020-08-06,Extremadura,3513,20.42
2020-08-06,Galicia,9926,13.67
2020-08-06,Madrid,79262,81.05
2020-08-06,Melilla,148,21.97
2020-08-06,Murcia,2700,49.67
2020-08-06,Navarra,7084,142.77
2020-08-06,País Vasco,17411,107.39
2020-08-06,La Rioja,4220,17.05
2020-08-07,Andalucía,16618,26.67
2020-08-07,Aragón,18870,503.68
2020-08-07,Asturias,2635,17.7
2020-08-07,Baleares,3051,60.03
2020-08-07,Canarias,2798,10.22
2020-08-07,Cantabria,2653,40.27
2020-08-07,C. La Mancha,19109,28.92
2020-08-07,C. León,21130,45.22
2020-08-07,Cataluña,85970,150.78
2020-08-07,Ceuta,166,2.36
2020-08-07,C. Valenciana,14908,45.97
2020-08-07,Extremadura,3542,22.67
2020-08-07,Galicia,10011,16.23
2020-08-07,Madrid,80673,99.02
2020-08-07,Melilla,151,25.44
2020-08-07,Murcia,2831,53.95
2020-08-07,Navarra,7193,145.06
2020-08-07,País Vasco,17820,120.26
2020-08-07,La Rioja,4233,20.52
2020-08-08,Andalucía,NA,NA
2020-08-08,Aragón,NA,NA
2020-08-08,Asturias,NA,NA
2020-08-08,Baleares,NA,NA
2020-08-08,Canarias,NA,NA
2020-08-08,Cantabria,NA,NA
2020-08-08,C. La Mancha,NA,NA
2020-08-08,C. León,NA,NA
